# Characteristic  Pathlengths (in Angstroem) for Electron Transport in V
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1980.0      13.1      37.3     149.7     736.2
    1985.0      13.1      37.3     150.2     738.9
    1990.0      13.1      37.4     150.8     741.5
    1995.0      13.2      37.5     151.3     744.1
    2495.0      15.2      44.9     210.9    1025.3
    2995.0      17.1      52.1     278.1    1337.7
    3495.0      19.0      59.1     352.4    1681.2
    3995.0      20.8      66.0     433.7    2055.3
    4495.0      22.6      72.8     521.7    2459.9
    4995.0      24.4      79.5     616.4    2894.6
    5495.0      26.1      86.1     717.6    3359.0
    5995.0      27.8      92.7     825.2    3852.9
    6495.0      29.5      99.2     939.0    4375.8
    6995.0      31.1     105.6    1059.0    4927.5
    7495.0      32.8     112.0    1185.1    5507.8
    7995.0      34.4     118.3    1317.2    6116.3
    8495.0      36.1     124.6    1455.3    6752.8
    8995.0      37.7     130.8    1599.2    7417.1
    9495.0      39.3     137.0    1749.0    8109.0
    9995.0      40.9     143.1    1904.5    8828.2
   10495.0      42.5     149.3    2065.7    9574.5
   10995.0      44.0     155.3    2232.5   10347.9
   11495.0      45.6     161.4    2404.9   11147.9
   11995.0      47.2     167.4    2582.9   11974.1
   12495.0      48.7     173.4    2766.3   12826.2
   12995.0      50.3     179.4    2955.2   13703.9
   13495.0      51.8     185.3    3149.4   14607.0
   13995.0      53.3     191.2    3349.0   15535.3
   14495.0      54.8     197.1    3554.0   16488.8
   14995.0      56.4     203.0    3764.2   17467.1
   15495.0      57.9     208.8    3979.6   18470.1
   15995.0      59.4     214.6    4200.2   19497.8
   16495.0      60.9     220.4    4426.0   20549.9
   16995.0      62.3     226.2    4656.9   21626.5
   17495.0      63.8     232.0    4892.8   22727.2
   17995.0      65.3     237.7    5133.9   23852.2
   18495.0      66.8     243.5    5379.9   25001.1
   18995.0      68.2     249.2    5630.9   26174.0
   19495.0      69.7     254.9    5886.9   27370.7
   19995.0      71.2     260.6    6147.7   28591.1
   20495.0      72.6     266.2    6413.5   29835.2
   20995.0      74.1     271.9    6684.1   31102.9
   21495.0      75.5     277.5    6959.5   32394.0
   21995.0      76.9     283.1    7239.7   33708.6
   22495.0      78.3     288.7    7524.7   35046.5
   22995.0      79.8     294.3    7814.5   36407.6
   23495.0      81.2     299.9    8108.9   37791.9
   23995.0      82.6     305.5    8408.0   39199.3
   24495.0      84.0     311.0    8711.8   40629.7
   24995.0      85.4     316.6    9020.2   42083.1
   25495.0      86.8     322.1    9333.2   43559.4
   25995.0      88.2     327.6    9650.8   45058.5
   26495.0      89.6     333.1    9973.0   46580.4
   26995.0      91.0     338.6   10299.6   48125.0
   27495.0      92.3     344.1   10630.8   49692.3
   27995.0      93.7     349.6   10966.5   51282.2
   28495.0      95.1     355.0   11306.6   52894.5
   28995.0      96.4     360.5   11651.2   54529.4
   29495.0      97.8     365.9   12000.1   56186.7
   29995.0      99.2     371.4   12353.5   57866.4
   30495.0     100.5     376.8   12708.6   59554.9
   30995.0     101.9     382.2   13063.7   61243.5
   31495.0     103.2     387.7   13418.8   62932.1
   31995.0     104.6     393.1   13773.9   64620.7
   32495.0     105.9     398.5   14129.0   66309.2
   32995.0     107.3     404.0   14484.1   67997.8
   33495.0     108.6     409.4   14839.2   69686.4
   33995.0     110.0     414.8   15194.3   71375.0
   34495.0     111.3     420.3   15549.4   73063.6
   34995.0     112.7     425.7   15904.5   74752.1
   35495.0     114.0     431.1   16259.6   76440.7
