# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Al
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1430.0      21.1      29.4     244.9     535.0
    1435.0      21.2      29.4     246.2     537.7
    1440.0      21.2      29.5     247.5     540.3
    1445.0      21.3      29.6     248.9     543.0
    1450.0      21.3      29.7     250.2     545.7
    1455.0      21.4      29.8     251.5     548.4
    1460.0      21.4      29.9     252.9     551.1
    1465.0      21.5      29.9     254.2     553.8
    1470.0      21.5      30.0     255.6     556.5
    1475.0      21.6      30.1     256.9     559.3
    1480.0      21.6      30.2     258.2     562.0
    1485.0      21.7      30.3     259.6     564.7
    1490.0      21.7      30.3     260.9     567.4
    1495.0      21.8      30.4     262.3     570.1
    1500.0      21.8      30.5     263.6     572.9
    1505.0      21.9      30.6     265.0     575.6
    1510.0      22.0      30.7     266.4     578.4
    1515.0      22.0      30.7     267.7     581.1
    1520.0      22.1      30.8     269.1     583.9
    1525.0      22.1      30.9     270.5     586.7
    1530.0      22.2      31.0     271.9     589.4
    1535.0      22.2      31.1     273.2     592.2
    1540.0      22.3      31.2     274.6     595.0
    1545.0      22.3      31.2     276.0     597.7
    1550.0      22.4      31.3     277.4     600.5
    1555.0      22.4      31.4     278.8     603.3
    1560.0      22.5      31.5     280.2     606.2
    1565.0      22.5      31.6     281.6     609.0
    1570.0      22.6      31.6     283.0     611.8
    1575.0      22.6      31.7     284.4     614.6
    1580.0      22.7      31.8     285.8     617.4
    1585.0      22.7      31.9     287.2     620.2
    1590.0      22.8      32.0     288.6     623.1
    1595.0      22.8      32.0     290.0     625.9
    1600.0      22.9      32.1     291.4     628.8
    1605.0      22.9      32.2     292.8     631.6
    1610.0      23.0      32.3     294.2     634.5
    1615.0      23.0      32.4     295.7     637.4
    1620.0      23.1      32.4     297.1     640.2
    1625.0      23.1      32.5     298.5     643.1
    1630.0      23.2      32.6     299.9     646.0
    1635.0      23.2      32.7     301.4     648.9
    1640.0      23.3      32.8     302.8     651.7
    1645.0      23.3      32.8     304.2     654.6
    1650.0      23.4      32.9     305.7     657.5
    1655.0      23.4      33.0     307.1     660.5
    1660.0      23.5      33.1     308.6     663.4
    1665.0      23.5      33.2     310.1     666.3
    1670.0      23.6      33.2     311.5     669.2
    1675.0      23.6      33.3     313.0     672.2
    1680.0      23.7      33.4     314.4     675.1
    1685.0      23.7      33.5     315.9     678.0
    1690.0      23.8      33.6     317.3     681.0
    1695.0      23.8      33.7     318.8     683.9
    1700.0      23.9      33.7     320.3     686.9
    1705.0      24.0      33.8     321.8     689.8
    1710.0      24.0      33.9     323.3     692.8
    1715.0      24.1      34.0     324.7     695.8
    1720.0      24.1      34.1     326.2     698.8
    1725.0      24.2      34.1     327.7     701.8
    1730.0      24.2      34.2     329.2     704.7
    1735.0      24.3      34.3     330.7     707.7
    1740.0      24.3      34.4     332.2     710.7
    1745.0      24.4      34.4     333.7     713.7
    1750.0      24.4      34.5     335.2     716.7
    1755.0      24.5      34.6     336.7     719.8
    1760.0      24.5      34.7     338.2     722.8
    1765.0      24.6      34.8     339.7     725.8
    1770.0      24.6      34.8     341.2     728.9
    1775.0      24.7      34.9     342.7     731.9
    1780.0      24.7      35.0     344.3     734.9
    1785.0      24.8      35.1     345.8     738.0
    1790.0      24.8      35.2     347.3     741.0
    1795.0      24.9      35.2     348.8     744.0
    1800.0      24.9      35.3     350.3     747.1
    1805.0      25.0      35.4     351.9     750.2
    1810.0      25.0      35.5     353.4     753.3
    1815.0      25.1      35.6     355.0     756.4
    1820.0      25.1      35.6     356.5     759.5
    1825.0      25.2      35.7     358.1     762.6
    1830.0      25.2      35.8     359.6     765.7
    1835.0      25.3      35.9     361.1     768.7
    1840.0      25.3      36.0     362.7     771.8
    1845.0      25.4      36.0     364.2     774.9
    1850.0      25.4      36.1     365.8     778.1
    1855.0      25.5      36.2     367.4     781.2
    1860.0      25.5      36.3     368.9     784.4
    1865.0      25.6      36.4     370.5     787.5
    1870.0      25.6      36.4     372.1     790.6
    1875.0      25.7      36.5     373.6     793.8
    1880.0      25.7      36.6     375.2     796.9
    1885.0      25.8      36.7     376.8     800.1
    1890.0      25.8      36.7     378.4     803.2
    1895.0      25.9      36.8     379.9     806.4
    1900.0      25.9      36.9     381.5     809.6
    1905.0      26.0      37.0     383.1     812.8
    1910.0      26.0      37.1     384.7     815.9
    1915.0      26.1      37.1     386.3     819.1
    1920.0      26.1      37.2     387.9     822.3
    1925.0      26.2      37.3     389.5     825.5
    1930.0      26.2      37.4     391.1     828.7
    1935.0      26.3      37.5     392.7     831.9
    1940.0      26.3      37.5     394.3     835.1
    1945.0      26.4      37.6     395.9     838.3
    1950.0      26.4      37.7     397.6     841.6
    1955.0      26.5      37.8     399.2     844.8
    1960.0      26.5      37.9     400.8     848.1
    1965.0      26.6      37.9     402.4     851.3
    1970.0      26.6      38.0     404.1     854.6
    1975.0      26.7      38.1     405.7     857.8
    1980.0      26.7      38.2     407.3     861.1
    1985.0      26.8      38.2     408.9     864.3
    1990.0      26.8      38.3     410.6     867.6
    1995.0      26.9      38.4     412.2     870.8
    2495.0      31.8      46.1     590.1    1227.6
    2995.0      36.7      53.6     795.1    1636.4
    3495.0      41.5      61.0    1026.3    2095.3
    3995.0      46.3      68.2    1283.1    2601.3
    4495.0      51.0      75.3    1564.9    3153.4
    4995.0      55.7      82.3    1871.3    3751.2
    5495.0      60.4      89.3    2201.8    4391.2
    5995.0      65.0      96.1    2556.0    5074.8
    6495.0      69.7     102.9    2933.5    5800.3
    6995.0      74.3     109.6    3334.1    6568.2
    7495.0      78.9     116.3    3757.3    7377.2
    7995.0      83.5     122.9    4203.0    8227.7
    8495.0      88.0     129.4    4670.7    9118.7
    8995.0      92.5     135.9    5160.4   10050.4
    9495.0      97.1     142.4    5671.6   11022.5
    9995.0     101.6     148.9    6204.3   12034.6
   10495.0     106.1     155.3    6758.1   13085.4
