# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ni
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1405.0       7.3      19.7      56.6     222.7
    1410.0       7.3      19.8      56.8     223.8
    1415.0       7.3      19.8      57.1     224.9
    1420.0       7.4      19.9      57.4     226.0
    1425.0       7.4      19.9      57.7     227.1
    1430.0       7.4      20.0      57.9     228.2
    1435.0       7.4      20.1      58.2     229.3
    1440.0       7.4      20.1      58.5     230.4
    1445.0       7.4      20.2      58.8     231.5
    1450.0       7.4      20.2      59.0     232.6
    1455.0       7.5      20.3      59.3     233.7
    1460.0       7.5      20.3      59.6     234.8
    1465.0       7.5      20.4      59.9     236.0
    1470.0       7.5      20.4      60.2     237.1
    1475.0       7.5      20.5      60.5     238.2
    1480.0       7.5      20.5      60.7     239.3
    1485.0       7.5      20.6      61.0     240.4
    1490.0       7.6      20.6      61.3     241.6
    1495.0       7.6      20.7      61.6     242.7
    1500.0       7.6      20.7      61.9     243.8
    1505.0       7.6      20.8      62.1     245.0
    1510.0       7.6      20.8      62.4     246.1
    1515.0       7.6      20.9      62.7     247.2
    1520.0       7.6      21.0      63.0     248.4
    1525.0       7.7      21.0      63.3     249.5
    1530.0       7.7      21.1      63.6     250.7
    1535.0       7.7      21.1      63.9     251.8
    1540.0       7.7      21.2      64.2     252.9
    1545.0       7.7      21.2      64.4     254.1
    1550.0       7.7      21.3      64.7     255.2
    1555.0       7.7      21.3      65.0     256.4
    1560.0       7.8      21.4      65.3     257.6
    1565.0       7.8      21.4      65.6     258.7
    1570.0       7.8      21.5      65.9     259.9
    1575.0       7.8      21.5      66.2     261.1
    1580.0       7.8      21.6      66.5     262.2
    1585.0       7.8      21.6      66.8     263.4
    1590.0       7.8      21.7      67.1     264.5
    1595.0       7.9      21.7      67.4     265.7
    1600.0       7.9      21.8      67.6     266.9
    1605.0       7.9      21.8      67.9     268.1
    1610.0       7.9      21.9      68.2     269.3
    1615.0       7.9      22.0      68.5     270.5
    1620.0       7.9      22.0      68.8     271.6
    1625.0       7.9      22.1      69.1     272.8
    1630.0       8.0      22.1      69.4     274.0
    1635.0       8.0      22.2      69.7     275.2
    1640.0       8.0      22.2      70.0     276.4
    1645.0       8.0      22.3      70.3     277.6
    1650.0       8.0      22.3      70.6     278.8
    1655.0       8.0      22.4      70.9     280.0
    1660.0       8.0      22.4      71.2     281.2
    1665.0       8.1      22.5      71.5     282.4
    1670.0       8.1      22.5      71.8     283.6
    1675.0       8.1      22.6      72.1     284.8
    1680.0       8.1      22.6      72.4     286.0
    1685.0       8.1      22.7      72.7     287.2
    1690.0       8.1      22.7      73.0     288.4
    1695.0       8.1      22.8      73.3     289.6
    1700.0       8.2      22.8      73.6     290.9
    1705.0       8.2      22.9      73.9     292.1
    1710.0       8.2      22.9      74.2     293.3
    1715.0       8.2      23.0      74.5     294.5
    1720.0       8.2      23.1      74.8     295.8
    1725.0       8.2      23.1      75.1     297.0
    1730.0       8.2      23.2      75.5     298.2
    1735.0       8.2      23.2      75.8     299.5
    1740.0       8.3      23.3      76.1     300.7
    1745.0       8.3      23.3      76.4     301.9
    1750.0       8.3      23.4      76.7     303.2
    1755.0       8.3      23.4      77.0     304.4
    1760.0       8.3      23.5      77.3     305.7
    1765.0       8.3      23.5      77.6     306.9
    1770.0       8.3      23.6      77.9     308.1
    1775.0       8.4      23.6      78.2     309.4
    1780.0       8.4      23.7      78.5     310.6
    1785.0       8.4      23.7      78.9     311.9
    1790.0       8.4      23.8      79.2     313.1
    1795.0       8.4      23.8      79.5     314.4
    1800.0       8.4      23.9      79.8     315.6
    1805.0       8.4      23.9      80.1     316.9
    1810.0       8.5      24.0      80.4     318.2
    1815.0       8.5      24.0      80.7     319.4
    1820.0       8.5      24.1      81.0     320.7
    1825.0       8.5      24.1      81.4     322.0
    1830.0       8.5      24.2      81.7     323.2
    1835.0       8.5      24.2      82.0     324.5
    1840.0       8.5      24.3      82.3     325.8
    1845.0       8.5      24.3      82.6     327.0
    1850.0       8.6      24.4      82.9     328.3
    1855.0       8.6      24.4      83.3     329.6
    1860.0       8.6      24.5      83.6     330.9
    1865.0       8.6      24.5      83.9     332.2
    1870.0       8.6      24.6      84.2     333.5
    1875.0       8.6      24.6      84.5     334.7
    1880.0       8.6      24.7      84.9     336.0
    1885.0       8.7      24.7      85.2     337.3
    1890.0       8.7      24.8      85.5     338.6
    1895.0       8.7      24.8      85.8     339.9
    1900.0       8.7      24.9      86.1     341.2
    1905.0       8.7      25.0      86.5     342.5
    1910.0       8.7      25.0      86.8     343.8
    1915.0       8.7      25.1      87.1     345.1
    1920.0       8.8      25.1      87.4     346.4
    1925.0       8.8      25.2      87.8     347.7
    1930.0       8.8      25.2      88.1     349.0
    1935.0       8.8      25.3      88.4     350.3
    1940.0       8.8      25.3      88.7     351.6
    1945.0       8.8      25.4      89.0     352.9
    1950.0       8.8      25.4      89.4     354.2
    1955.0       8.8      25.5      89.7     355.6
    1960.0       8.9      25.5      90.0     356.9
    1965.0       8.9      25.6      90.4     358.2
    1970.0       8.9      25.6      90.7     359.5
    1975.0       8.9      25.7      91.0     360.8
    1980.0       8.9      25.7      91.3     362.2
    1985.0       8.9      25.8      91.7     363.5
    1990.0       8.9      25.8      92.0     364.8
    1995.0       9.0      25.9      92.3     366.1
    2495.0      10.2      30.8     127.6     508.8
    2995.0      11.5      35.7     167.0     668.3
    3495.0      12.7      40.4     210.4     844.1
    3995.0      13.8      45.0     257.6    1035.8
    4495.0      14.9      49.6     308.6    1243.3
    4995.0      16.0      54.1     363.1    1466.3
    5495.0      17.1      58.5     421.2    1704.6
    5995.0      18.1      62.9     482.7    1958.0
    6495.0      19.2      67.2     547.5    2226.3
    6995.0      20.2      71.5     615.8    2509.5
    7495.0      21.2      75.7     687.2    2807.3
    7995.0      22.2      80.0     761.9    3119.6
    8495.0      23.2      84.2     839.8    3446.3
    8995.0      24.2      88.3     920.8    3787.2
    9495.0      25.1      92.4    1004.9    4142.3
    9995.0      26.1      96.5    1092.1    4511.5
   10495.0      27.1     100.6    1182.4    4894.6
   10995.0      28.0     104.7    1275.6    5291.5
   11495.0      29.0     108.7    1371.8    5702.2
   11995.0      29.9     112.7    1471.0    6126.6
   12495.0      30.8     116.7    1573.1    6564.5
   12995.0      31.8     120.7    1678.0    7016.0
   13495.0      32.7     124.6    1785.9    7480.9
   13995.0      33.6     128.6    1896.6    7959.1
   14495.0      34.5     132.5    2010.1    8450.7
   14995.0      35.4     136.4    2126.4    8955.4
   15495.0      36.3     140.3    2245.6    9473.4
   15995.0      37.2     144.2    2367.4   10004.4
   16495.0      38.1     148.0    2492.1   10548.5
   16995.0      39.0     151.9    2619.4   11105.5
   17495.0      39.9     155.7    2749.4   11675.5
   17995.0      40.7     159.5    2882.2   12258.2
   18495.0      41.6     163.3    3017.6   12853.6
   18995.0      42.5     167.1    3155.6   13461.6
   19495.0      43.3     170.9    3296.3   14082.2
   19995.0      44.2     174.7    3439.6   14715.3
   20495.0      45.1     178.4    3585.5   15360.9
   20995.0      45.9     182.2    3734.0   16018.8
   21495.0      46.8     185.9    3885.0   16689.1
   21995.0      47.6     189.7    4038.6   17371.6
   22495.0      48.5     193.4    4194.8   18066.4
   22995.0      49.3     197.1    4353.4   18773.4
   23495.0      50.2     200.8    4514.6   19492.6
   23995.0      51.0     204.5    4678.3   20223.8
   24495.0      51.8     208.2    4844.4   20967.2
   24995.0      52.6     211.9    5013.0   21722.6
   25495.0      53.5     215.6    5184.0   22490.0
   25995.0      54.3     219.2    5357.5   23269.4
   26495.0      55.1     222.9    5533.4   24060.7
   26995.0      55.9     226.5    5711.8   24863.9
   27495.0      56.7     230.2    5892.5   25679.0
   27995.0      57.6     233.8    6075.6   26505.9
   28495.0      58.4     237.4    6261.1   27344.6
   28995.0      59.2     241.0    6448.9   28195.1
   29495.0      60.0     244.6    6639.1   29057.3
   29995.0      60.8     248.3    6831.7   29931.3
   30495.0      61.6     251.9    7025.1   30809.9
   30995.0      62.4     255.5    7218.6   31688.5
   31495.0      63.2     259.1    7412.1   32567.1
   31995.0      64.0     262.7    7605.5   33445.7
   32495.0      64.8     266.3    7799.0   34324.3
   32995.0      65.6     269.9    7992.4   35203.0
   33495.0      66.3     273.5    8185.9   36081.6
   33995.0      67.1     277.1    8379.4   36960.2
   34495.0      67.9     280.7    8572.8   37838.8
   34995.0      68.7     284.3    8766.3   38717.4
   35495.0      69.5     287.9    8959.8   39596.1
   35995.0      70.3     291.5    9153.2   40474.7
