# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ag
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   33495.0      57.1     256.6    5158.6   31850.0
   33995.0      57.7     260.0    5274.9   32622.0
   34495.0      58.3     263.3    5391.3   33394.0
   34995.0      58.9     266.7    5507.6   34165.9
   35495.0      59.5     270.1    5624.0   34937.9
   35995.0      60.1     273.5    5740.3   35709.9
   36495.0      60.7     276.8    5856.7   36481.9
   36995.0      61.3     280.2    5973.0   37253.8
   37495.0      62.0     283.6    6089.3   38025.8
   37995.0      62.6     287.0    6205.7   38797.8
   38495.0      63.2     290.3    6322.0   39569.8
   38995.0      63.8     293.7    6438.4   40341.7
   39495.0      64.4     297.1    6554.7   41113.7
   39995.0      65.0     300.5    6671.1   41885.7
   40495.0      65.6     303.8    6787.4   42657.7
   40995.0      66.2     307.2    6903.7   43429.7
   41495.0      66.8     310.6    7020.1   44201.6
   41995.0      67.4     314.0    7136.4   44973.6
   42495.0      68.0     317.3    7252.8   45745.6
   42995.0      68.6     320.7    7369.1   46517.6
   43495.0      69.3     324.1    7485.5   47289.5
   43995.0      69.9     327.5    7601.8   48061.5
   44495.0      70.5     330.8    7718.2   48833.5
   44995.0      71.1     334.2    7834.5   49605.5
   45495.0      71.7     337.6    7950.8   50377.4
   45995.0      72.3     341.0    8067.2   51149.4
   46495.0      72.9     344.3    8183.5   51921.4
   46995.0      73.5     347.7    8299.9   52693.4
   47495.0      74.1     351.1    8416.2   53465.4
   47995.0      74.7     354.5    8532.6   54237.3
   48495.0      75.3     357.8    8648.9   55009.3
   48995.0      75.9     361.2    8765.2   55781.3
   49495.0      76.6     364.6    8881.6   56553.3
   49995.0      77.2     368.0    8997.9   57325.2
   50495.0      77.8     371.3    9114.3   58097.2
   50995.0      78.4     374.7    9230.6   58869.2
   51495.0      79.0     378.1    9347.0   59641.2
   51995.0      79.6     381.5    9463.3   60413.2
   52495.0      80.2     384.8    9579.7   61185.1
   52995.0      80.8     388.2    9696.0   61957.1
   53495.0      81.4     391.6    9812.3   62729.1
   53995.0      82.0     395.0    9928.7   63501.1
   54495.0      82.6     398.3   10045.0   64273.0
   54995.0      83.2     401.7   10161.4   65045.0
   55495.0      83.8     405.1   10277.7   65817.0
   55995.0      84.5     408.5   10394.1   66589.0
   56495.0      85.1     411.8   10510.4   67360.9
   56995.0      85.7     415.2   10626.7   68132.9
   57495.0      86.3     418.6   10743.1   68904.9
   57995.0      86.9     422.0   10859.4   69676.9
   58495.0      87.5     425.3   10975.8   70448.9
   58995.0      88.1     428.7   11092.1   71220.8
   59495.0      88.7     432.1   11208.5   71992.8
   59995.0      89.3     435.5   11324.8   72764.8
   60495.0      89.9     438.8   11441.2   73536.8
   60995.0      90.5     442.2   11557.5   74308.7
   61495.0      91.1     445.6   11673.8   75080.7
   61995.0      91.8     449.0   11790.2   75852.7
   62495.0      92.4     452.3   11906.5   76624.7
   62995.0      93.0     455.7   12022.9   77396.7
   63495.0      93.6     459.1   12139.2   78168.6
   63995.0      94.2     462.5   12255.6   78940.6
   64495.0      94.8     465.8   12371.9   79712.6
   64995.0      95.4     469.2   12488.2   80484.6
