# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Fe
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   51995.0     113.4     453.9   18848.1   85950.0
   52495.0     114.4     457.9   19086.4   87050.4
   52995.0     115.3     461.9   19324.7   88150.7
   53495.0     116.3     466.0   19563.0   89251.0
   53995.0     117.2     470.0   19801.3   90351.4
   54495.0     118.2     474.0   20039.6   91451.7
   54995.0     119.1     478.0   20277.9   92552.0
   55495.0     120.1     482.1   20516.2   93652.4
   55995.0     121.0     486.1   20754.4   94752.7
   56495.0     122.0     490.1   20992.7   95853.0
   56995.0     122.9     494.2   21231.0   96953.4
   57495.0     123.9     498.2   21469.3   98053.7
   57995.0     124.8     502.2   21707.6   99154.0
   58495.0     125.8     506.2   21945.9  100254.4
   58995.0     126.7     510.3   22184.2  101354.7
   59495.0     127.7     514.3   22422.5  102455.0
   59995.0     128.6     518.3   22660.8  103555.4
   60495.0     129.6     522.3   22899.0  104655.7
   60995.0     130.5     526.4   23137.3  105756.0
   61495.0     131.5     530.4   23375.6  106856.4
   61995.0     132.4     534.4   23613.9  107956.7
   62495.0     133.4     538.5   23852.2  109057.0
   62995.0     134.4     542.5   24090.5  110157.3
   63495.0     135.3     546.5   24328.8  111257.7
   63995.0     136.3     550.5   24567.1  112358.0
   64495.0     137.2     554.6   24805.3  113458.3
   64995.0     138.2     558.6   25043.6  114558.7
   65495.0     139.1     562.6   25281.9  115659.0
   65995.0     140.1     566.7   25520.2  116759.3
   66495.0     141.0     570.7   25758.5  117859.7
   66995.0     142.0     574.7   25996.8  118960.0
   67495.0     142.9     578.7   26235.1  120060.3
   67995.0     143.9     582.8   26473.4  121160.7
   68495.0     144.8     586.8   26711.7  122261.0
   68995.0     145.8     590.8   26949.9  123361.3
   69495.0     146.7     594.9   27188.2  124461.7
   69995.0     147.7     598.9   27426.5  125562.0
   70495.0     148.6     602.9   27664.8  126662.3
   70995.0     149.6     606.9   27903.1  127762.7
   71495.0     150.5     611.0   28141.4  128863.0
   71995.0     151.5     615.0   28379.7  129963.3
   72495.0     152.4     619.0   28618.0  131063.7
   72995.0     153.4     623.0   28856.3  132164.0
   73495.0     154.4     627.1   29094.5  133264.3
   73995.0     155.3     631.1   29332.8  134364.7
   74495.0     156.3     635.1   29571.1  135465.0
   74995.0     157.2     639.2   29809.4  136565.3
   75495.0     158.2     643.2   30047.7  137665.7
   75995.0     159.1     647.2   30286.0  138766.0
   76495.0     160.1     651.2   30524.3  139866.3
   76995.0     161.0     655.3   30762.6  140966.7
   77495.0     162.0     659.3   31000.8  142067.0
   77995.0     162.9     663.3   31239.1  143167.3
   78495.0     163.9     667.4   31477.4  144267.7
   78995.0     164.8     671.4   31715.7  145368.0
   79495.0     165.8     675.4   31954.0  146468.3
   79995.0     166.7     679.4   32192.3  147568.7
   80495.0     167.7     683.5   32430.6  148669.0
   80995.0     168.6     687.5   32668.9  149769.3
   81495.0     169.6     691.5   32907.2  150869.7
   81995.0     170.5     695.6   33145.4  151970.0
   82495.0     171.5     699.6   33383.7  153070.3
   82995.0     172.4     703.6   33622.0  154170.6
   83495.0     173.4     707.6   33860.3  155271.0
   83995.0     174.4     711.7   34098.6  156371.3
   84495.0     175.3     715.7   34336.9  157471.6
   84995.0     176.3     719.7   34575.2  158572.0
   85495.0     177.2     723.7   34813.5  159672.3
   85995.0     178.2     727.8   35051.8  160772.6
   86495.0     179.1     731.8   35290.0  161873.0
   86995.0     180.1     735.8   35528.3  162973.3
   87495.0     181.0     739.9   35766.6  164073.6
   87995.0     182.0     743.9   36004.9  165174.0
   88495.0     182.9     747.9   36243.2  166274.3
   88995.0     183.9     751.9   36481.5  167374.6
   89495.0     184.8     756.0   36719.8  168475.0
   89995.0     185.8     760.0   36958.1  169575.3
   90495.0     186.7     764.0   37196.3  170675.6
   90995.0     187.7     768.1   37434.6  171776.0
   91495.0     188.6     772.1   37672.9  172876.3
   91995.0     189.6     776.1   37911.2  173976.6
   92495.0     190.5     780.1   38149.5  175077.0
   92995.0     191.5     784.2   38387.8  176177.3
   93495.0     192.4     788.2   38626.1  177277.6
   93995.0     193.4     792.2   38864.4  178378.0
   94495.0     194.4     796.2   39102.7  179478.3
   94995.0     195.3     800.3   39340.9  180578.6
   95495.0     196.3     804.3   39579.2  181679.0
   95995.0     197.2     808.3   39817.5  182779.3
   96495.0     198.2     812.4   40055.8  183879.6
   96995.0     199.1     816.4   40294.1  184980.0
   97495.0     200.1     820.4   40532.4  186080.3
   97995.0     201.0     824.4   40770.7  187180.6
   98495.0     202.0     828.5   41009.0  188281.0
   98995.0     202.9     832.5   41247.3  189381.3
   99495.0     203.9     836.5   41485.5  190481.6
