# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Nb
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   29495.0      62.4     308.1    5520.4   36904.6
   29995.0      63.2     312.7    5674.2   37999.3
   30495.0      63.9     317.2    5828.7   39099.8
   30995.0      64.7     321.8    5983.1   40200.4
   31495.0      65.4     326.3    6137.6   41300.9
   31995.0      66.2     330.8    6292.1   42401.4
   32495.0      66.9     335.4    6446.6   43501.9
   32995.0      67.7     339.9    6601.1   44602.4
   33495.0      68.5     344.5    6755.6   45702.9
   33995.0      69.2     349.0    6910.1   46803.5
   34495.0      70.0     353.6    7064.5   47904.0
   34995.0      70.7     358.1    7219.0   49004.5
   35495.0      71.5     362.7    7373.5   50105.0
   35995.0      72.2     367.2    7528.0   51205.5
   36495.0      73.0     371.7    7682.5   52306.0
   36995.0      73.7     376.3    7837.0   53406.6
   37495.0      74.5     380.8    7991.4   54507.1
   37995.0      75.3     385.4    8145.9   55607.6
   38495.0      76.0     389.9    8300.4   56708.1
   38995.0      76.8     394.5    8454.9   57808.6
   39495.0      77.5     399.0    8609.4   58909.1
   39995.0      78.3     403.6    8763.9   60009.7
   40495.0      79.0     408.1    8918.4   61110.2
   40995.0      79.8     412.6    9072.8   62210.7
   41495.0      80.5     417.2    9227.3   63311.2
   41995.0      81.3     421.7    9381.8   64411.7
   42495.0      82.0     426.3    9536.3   65512.2
   42995.0      82.8     430.8    9690.8   66612.8
   43495.0      83.6     435.4    9845.3   67713.3
   43995.0      84.3     439.9    9999.7   68813.8
   44495.0      85.1     444.5   10154.2   69914.3
   44995.0      85.8     449.0   10308.7   71014.8
   45495.0      86.6     453.5   10463.2   72115.3
   45995.0      87.3     458.1   10617.7   73215.9
   46495.0      88.1     462.6   10772.2   74316.4
   46995.0      88.8     467.2   10926.6   75416.9
   47495.0      89.6     471.7   11081.1   76517.4
   47995.0      90.3     476.3   11235.6   77617.9
   48495.0      91.1     480.8   11390.1   78718.4
   48995.0      91.9     485.4   11544.6   79819.0
   49495.0      92.6     489.9   11699.1   80919.5
   49995.0      93.4     494.4   11853.6   82020.0
   50495.0      94.1     499.0   12008.0   83120.5
   50995.0      94.9     503.5   12162.5   84221.0
   51495.0      95.6     508.1   12317.0   85321.5
   51995.0      96.4     512.6   12471.5   86422.1
   52495.0      97.1     517.2   12626.0   87522.6
   52995.0      97.9     521.7   12780.5   88623.1
   53495.0      98.6     526.3   12934.9   89723.6
   53995.0      99.4     530.8   13089.4   90824.1
   54495.0     100.2     535.3   13243.9   91924.6
