# Characteristic  Pathlengths (in Angstroem) for Electron Transport in W
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   82995.0      66.4     544.3    7034.9   81115.2
   83495.0      66.7     547.4    7083.2   81689.4
   83995.0      67.0     550.5    7131.6   82263.6
   84495.0      67.4     553.6    7179.9   82837.8
   84995.0      67.7     556.7    7228.2   83412.0
   85495.0      68.0     559.8    7276.5   83986.2
   85995.0      68.3     562.9    7324.8   84560.3
   86495.0      68.7     566.0    7373.1   85134.5
   86995.0      69.0     569.1    7421.5   85708.7
   87495.0      69.3     572.2    7469.8   86282.9
   87995.0      69.6     575.3    7518.1   86857.1
   88495.0      70.0     578.4    7566.4   87431.3
   88995.0      70.3     581.6    7614.7   88005.5
   89495.0      70.6     584.7    7663.0   88579.7
   89995.0      70.9     587.8    7711.4   89153.9
   90495.0      71.2     590.9    7759.7   89728.1
   90995.0      71.6     594.0    7808.0   90302.3
   91495.0      71.9     597.1    7856.3   90876.5
   91995.0      72.2     600.2    7904.6   91450.7
   92495.0      72.5     603.3    7952.9   92024.9
   92995.0      72.9     606.4    8001.3   92599.1
   93495.0      73.2     609.5    8049.6   93173.3
   93995.0      73.5     612.6    8097.9   93747.5
   94495.0      73.8     615.7    8146.2   94321.7
   94995.0      74.2     618.8    8194.5   94895.9
   95495.0      74.5     621.9    8242.8   95470.1
   95995.0      74.8     625.1    8291.2   96044.3
   96495.0      75.1     628.2    8339.5   96618.5
   96995.0      75.5     631.3    8387.8   97192.7
   97495.0      75.8     634.4    8436.1   97766.9
   97995.0      76.1     637.5    8484.4   98341.1
   98495.0      76.4     640.6    8532.7   98915.3
   98995.0      76.8     643.7    8581.0   99489.5
   99495.0      77.1     646.8    8629.4  100063.6
