# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Au
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   23995.0      28.4     171.1    1322.4   13229.2
   24495.0      28.8     174.1    1363.7   13698.7
   24995.0      29.1     177.2    1405.4   14175.4
   25495.0      29.5     180.2    1447.6   14659.3
   25995.0      29.8     183.3    1490.3   15150.4
   26495.0      30.1     186.3    1533.4   15648.6
   26995.0      30.5     189.4    1576.9   16154.0
   27495.0      30.8     192.4    1620.8   16666.5
   27995.0      31.1     195.4    1665.2   17186.1
   28495.0      31.5     198.4    1710.0   17712.7
   28995.0      31.8     201.4    1755.2   18246.4
   29495.0      32.1     204.4    1800.8   18787.0
   29995.0      32.4     207.4    1846.9   19334.6
   30495.0      32.8     210.4    1893.1   19885.0
   30995.0      33.1     213.4    1939.3   20435.4
   31495.0      33.4     216.4    1985.5   20985.8
   31995.0      33.7     219.4    2031.7   21536.2
   32495.0      34.1     222.4    2078.0   22086.6
   32995.0      34.4     225.4    2124.2   22637.0
   33495.0      34.7     228.4    2170.4   23187.4
   33995.0      35.0     231.4    2216.6   23737.8
   34495.0      35.3     234.4    2262.8   24288.1
   34995.0      35.7     237.4    2309.0   24838.5
   35495.0      36.0     240.4    2355.2   25388.9
   35995.0      36.3     243.4    2401.5   25939.3
   36495.0      36.6     246.4    2447.7   26489.7
   36995.0      37.0     249.3    2493.9   27040.1
   37495.0      37.3     252.3    2540.1   27590.5
   37995.0      37.6     255.3    2586.3   28140.9
   38495.0      37.9     258.3    2632.5   28691.3
   38995.0      38.3     261.3    2678.7   29241.7
   39495.0      38.6     264.3    2725.0   29792.0
   39995.0      38.9     267.3    2771.2   30342.4
   40495.0      39.2     270.3    2817.4   30892.8
   40995.0      39.5     273.3    2863.6   31443.2
   41495.0      39.9     276.3    2909.8   31993.6
   41995.0      40.2     279.3    2956.0   32544.0
   42495.0      40.5     282.3    3002.2   33094.4
   42995.0      40.8     285.3    3048.4   33644.8
   43495.0      41.2     288.3    3094.7   34195.2
   43995.0      41.5     291.3    3140.9   34745.5
   44495.0      41.8     294.3    3187.1   35295.9
   44995.0      42.1     297.2    3233.3   35846.3
   45495.0      42.4     300.2    3279.5   36396.7
   45995.0      42.8     303.2    3325.7   36947.1
   46495.0      43.1     306.2    3371.9   37497.5
   46995.0      43.4     309.2    3418.2   38047.9
   47495.0      43.7     312.2    3464.4   38598.3
   47995.0      44.1     315.2    3510.6   39148.7
   48495.0      44.4     318.2    3556.8   39699.0
   48995.0      44.7     321.2    3603.0   40249.4
   49495.0      45.0     324.2    3649.2   40799.8
   49995.0      45.3     327.2    3695.4   41350.2
   50495.0      45.7     330.2    3741.7   41900.6
   50995.0      46.0     333.2    3787.9   42451.0
   51495.0      46.3     336.2    3834.1   43001.4
   51995.0      46.6     339.2    3880.3   43551.8
   52495.0      47.0     342.1    3926.5   44102.2
   52995.0      47.3     345.1    3972.7   44652.6
   53495.0      47.6     348.1    4018.9   45202.9
   53995.0      47.9     351.1    4065.2   45753.3
   54495.0      48.2     354.1    4111.4   46303.7
   54995.0      48.6     357.1    4157.6   46854.1
   55495.0      48.9     360.1    4203.8   47404.5
   55995.0      49.2     363.1    4250.0   47954.9
   56495.0      49.5     366.1    4296.2   48505.3
   56995.0      49.9     369.1    4342.4   49055.7
   57495.0      50.2     372.1    4388.7   49606.1
   57995.0      50.5     375.1    4434.9   50156.4
   58495.0      50.8     378.1    4481.1   50706.8
   58995.0      51.2     381.1    4527.3   51257.2
   59495.0      51.5     384.1    4573.5   51807.6
   59995.0      51.8     387.1    4619.7   52358.0
   60495.0      52.1     390.0    4665.9   52908.4
   60995.0      52.4     393.0    4712.2   53458.8
   61495.0      52.8     396.0    4758.4   54009.2
   61995.0      53.1     399.0    4804.6   54559.6
   62495.0      53.4     402.0    4850.8   55109.9
   62995.0      53.7     405.0    4897.0   55660.3
   63495.0      54.1     408.0    4943.2   56210.7
   63995.0      54.4     411.0    4989.4   56761.1
   64495.0      54.7     414.0    5035.7   57311.5
   64995.0      55.0     417.0    5081.9   57861.9
   65495.0      55.3     420.0    5128.1   58412.3
   65995.0      55.7     423.0    5174.3   58962.7
   66495.0      56.0     426.0    5220.5   59513.1
   66995.0      56.3     429.0    5266.7   60063.5
   67495.0      56.6     432.0    5312.9   60613.8
   67995.0      57.0     435.0    5359.2   61164.2
   68495.0      57.3     437.9    5405.4   61714.6
   68995.0      57.6     440.9    5451.6   62265.0
   69495.0      57.9     443.9    5497.8   62815.4
   69995.0      58.2     446.9    5544.0   63365.8
   70495.0      58.6     449.9    5590.2   63916.2
   70995.0      58.9     452.9    5636.4   64466.6
   71495.0      59.2     455.9    5682.7   65017.0
   71995.0      59.5     458.9    5728.9   65567.3
   72495.0      59.9     461.9    5775.1   66117.7
   72995.0      60.2     464.9    5821.3   66668.1
   73495.0      60.5     467.9    5867.5   67218.5
   73995.0      60.8     470.9    5913.7   67768.9
   74495.0      61.1     473.9    5959.9   68319.3
   74995.0      61.5     476.9    6006.1   68869.7
   75495.0      61.8     479.9    6052.4   69420.1
   75995.0      62.1     482.8    6098.6   69970.5
   76495.0      62.4     485.8    6144.8   70520.8
   76995.0      62.8     488.8    6191.0   71071.2
   77495.0      63.1     491.8    6237.2   71621.6
   77995.0      63.4     494.8    6283.4   72172.0
   78495.0      63.7     497.8    6329.6   72722.4
   78995.0      64.1     500.8    6375.9   73272.8
   79495.0      64.4     503.8    6422.1   73823.2
   79995.0      64.7     506.8    6468.3   74373.6
   80495.0      65.0     509.8    6514.5   74924.0
   80995.0      65.3     512.8    6560.7   75474.4
