# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Be
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   20995.0     649.8     267.7  108752.4   56088.9
   21495.0     664.2     273.3  113459.7   58540.7
   21995.0     678.5     278.9  118254.3   61041.1
   22495.0     692.7     284.4  123135.7   63589.7
   22995.0     706.9     290.0  128103.5   66186.6
   23495.0     721.1     295.5  133157.2   68831.4
   23995.0     735.2     301.0  138296.1   71524.2
   24495.0     749.2     306.5  143519.9   74264.9
   24995.0     763.2     312.0  148828.1   77053.2
   25495.0     777.2     317.5  154220.2   79889.0
   25995.0     791.1     323.0  159695.7   82772.3
   26495.0     805.0     328.5  165254.2   85703.0
   26995.0     818.8     333.9  170895.3   88680.8
   27495.0     832.6     339.4  176618.4   91705.8
   27995.0     846.3     344.8  182423.3   94777.8
   28495.0     860.0     350.2  188309.4   97896.7
   28995.0     873.7     355.7  194276.3  101062.4
   29495.0     887.3     361.1  200323.6  104274.9
   29995.0     900.8     366.5  206450.9  107533.9
   30495.0     914.4     371.9  212610.2  110811.6
   30995.0     927.9     377.2  218769.5  114089.2
   31495.0     941.5     382.6  224928.8  117366.9
   31995.0     955.0     388.0  231088.1  120644.6
   32495.0     968.5     393.4  237247.3  123922.3
   32995.0     982.1     398.8  243406.6  127199.9
   33495.0     995.6     404.2  249565.9  130477.6
   33995.0    1009.2     409.6  255725.2  133755.3
   34495.0    1022.7     415.0  261884.5  137032.9
   34995.0    1036.3     420.4  268043.8  140310.6
   35495.0    1049.8     425.8  274203.0  143588.3
   35995.0    1063.3     431.2  280362.3  146866.0
   36495.0    1076.9     436.6  286521.6  150143.6
   36995.0    1090.4     442.0  292680.9  153421.3
   37495.0    1104.0     447.4  298840.2  156699.0
   37995.0    1117.5     452.8  304999.4  159976.6
   38495.0    1131.0     458.1  311158.7  163254.3
   38995.0    1144.6     463.5  317318.0  166532.0
   39495.0    1158.1     468.9  323477.3  169809.7
   39995.0    1171.7     474.3  329636.6  173087.3
   40495.0    1185.2     479.7  335795.9  176365.0
   40995.0    1198.7     485.1  341955.1  179642.7
   41495.0    1212.3     490.5  348114.4  182920.3
   41995.0    1225.8     495.9  354273.7  186198.0
   42495.0    1239.4     501.3  360433.0  189475.7
   42995.0    1252.9     506.7  366592.3  192753.4
   43495.0    1266.5     512.1  372751.5  196031.0
   43995.0    1280.0     517.5  378910.8  199308.7
   44495.0    1293.5     522.9  385070.1  202586.4
   44995.0    1307.1     528.3  391229.4  205864.0
   45495.0    1320.6     533.6  397388.7  209141.7
   45995.0    1334.2     539.0  403548.0  212419.4
   46495.0    1347.7     544.4  409707.2  215697.1
   46995.0    1361.2     549.8  415866.5  218974.7
   47495.0    1374.8     555.2  422025.8  222252.4
   47995.0    1388.3     560.6  428185.1  225530.1
   48495.0    1401.9     566.0  434344.4  228807.7
   48995.0    1415.4     571.4  440503.7  232085.4
   49495.0    1428.9     576.8  446662.9  235363.1
   49995.0    1442.5     582.2  452822.2  238640.8
   50495.0    1456.0     587.6  458981.5  241918.4
   50995.0    1469.6     593.0  465140.8  245196.1
   51495.0    1483.1     598.4  471300.1  248473.8
   51995.0    1496.7     603.8  477459.3  251751.4
   52495.0    1510.2     609.2  483618.6  255029.1
   52995.0    1523.7     614.5  489777.9  258306.8
   53495.0    1537.3     619.9  495937.2  261584.5
   53995.0    1550.8     625.3  502096.5  264862.1
   54495.0    1564.4     630.7  508255.8  268139.8
   54995.0    1577.9     636.1  514415.0  271417.5
   55495.0    1591.4     641.5  520574.3  274695.1
   55995.0    1605.0     646.9  526733.6  277972.8
   56495.0    1618.5     652.3  532892.9  281250.5
   56995.0    1632.1     657.7  539052.2  284528.2
   57495.0    1645.6     663.1  545211.4  287805.8
   57995.0    1659.1     668.5  551370.7  291083.5
   58495.0    1672.7     673.9  557530.0  294361.2
   58995.0    1686.2     679.3  563689.3  297638.8
   59495.0    1699.8     684.7  569848.6  300916.5
   59995.0    1713.3     690.1  576007.9  304194.2
   60495.0    1726.9     695.4  582167.1  307471.9
   60995.0    1740.4     700.8  588326.4  310749.5
   61495.0    1753.9     706.2  594485.7  314027.2
   61995.0    1767.5     711.6  600645.0  317304.9
   62495.0    1781.0     717.0  606804.3  320582.5
   62995.0    1794.6     722.4  612963.5  323860.2
   63495.0    1808.1     727.8  619122.8  327137.9
   63995.0    1821.6     733.2  625282.1  330415.6
   64495.0    1835.2     738.6  631441.4  333693.2
   64995.0    1848.7     744.0  637600.7  336970.9
   65495.0    1862.3     749.4  643760.0  340248.6
   65995.0    1875.8     754.8  649919.2  343526.2
   66495.0    1889.3     760.2  656078.5  346803.9
   66995.0    1902.9     765.6  662237.8  350081.6
   67495.0    1916.4     771.0  668397.1  353359.3
   67995.0    1930.0     776.3  674556.4  356636.9
   68495.0    1943.5     781.7  680715.7  359914.6
   68995.0    1957.1     787.1  686874.9  363192.3
   69495.0    1970.6     792.5  693034.2  366469.9
