# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Cr
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   57995.0     142.8     522.7   25819.6  113231.8
   58495.0     143.9     526.9   26103.7  114490.3
   58995.0     145.0     531.1   26387.8  115748.8
   59495.0     146.1     535.3   26671.9  117007.2
   59995.0     147.2     539.5   26955.9  118265.7
   60495.0     148.3     543.7   27240.0  119524.2
   60995.0     149.4     547.9   27524.1  120782.6
   61495.0     150.5     552.1   27808.2  122041.1
   61995.0     151.6     556.3   28092.2  123299.6
   62495.0     152.7     560.5   28376.3  124558.0
   62995.0     153.8     564.6   28660.4  125816.5
   63495.0     154.9     568.8   28944.5  127075.0
   63995.0     156.0     573.0   29228.6  128333.4
   64495.0     157.1     577.2   29512.6  129591.9
   64995.0     158.2     581.4   29796.7  130850.3
   65495.0     159.3     585.6   30080.8  132108.8
   65995.0     160.4     589.8   30364.9  133367.3
   66495.0     161.5     594.0   30648.9  134625.7
   66995.0     162.6     598.2   30933.0  135884.2
   67495.0     163.7     602.4   31217.1  137142.7
   67995.0     164.8     606.6   31501.2  138401.1
   68495.0     165.9     610.8   31785.2  139659.6
   68995.0     167.0     615.0   32069.3  140918.1
   69495.0     168.1     619.2   32353.4  142176.5
   69995.0     169.2     623.4   32637.5  143435.0
   70495.0     170.3     627.6   32921.6  144693.5
   70995.0     171.4     631.8   33205.6  145951.9
   71495.0     172.5     636.0   33489.7  147210.4
   71995.0     173.6     640.2   33773.8  148468.8
   72495.0     174.7     644.4   34057.9  149727.3
   72995.0     175.8     648.6   34341.9  150985.8
   73495.0     176.9     652.8   34626.0  152244.2
   73995.0     178.0     657.0   34910.1  153502.7
   74495.0     179.1     661.2   35194.2  154761.2
   74995.0     180.2     665.4   35478.2  156019.6
   75495.0     181.3     669.6   35762.3  157278.1
   75995.0     182.4     673.7   36046.4  158536.6
   76495.0     183.5     677.9   36330.5  159795.0
   76995.0     184.6     682.1   36614.6  161053.5
   77495.0     185.7     686.3   36898.6  162311.9
   77995.0     186.8     690.5   37182.7  163570.4
   78495.0     187.9     694.7   37466.8  164828.9
   78995.0     189.0     698.9   37750.9  166087.3
   79495.0     190.1     703.1   38034.9  167345.8
   79995.0     191.2     707.3   38319.0  168604.3
   80495.0     192.3     711.5   38603.1  169862.7
   80995.0     193.4     715.7   38887.2  171121.2
   81495.0     194.5     719.9   39171.2  172379.7
   81995.0     195.6     724.1   39455.3  173638.1
   82495.0     196.7     728.3   39739.4  174896.6
   82995.0     197.8     732.5   40023.5  176155.1
   83495.0     198.9     736.7   40307.6  177413.5
   83995.0     200.0     740.9   40591.6  178672.0
   84495.0     201.1     745.1   40875.7  179930.4
   84995.0     202.2     749.3   41159.8  181188.9
   85495.0     203.3     753.5   41443.9  182447.4
   85995.0     204.4     757.7   41727.9  183705.8
   86495.0     205.5     761.9   42012.0  184964.3
   86995.0     206.6     766.1   42296.1  186222.8
   87495.0     207.7     770.3   42580.2  187481.2
   87995.0     208.8     774.5   42864.2  188739.7
   88495.0     209.9     778.6   43148.3  189998.2
   88995.0     211.0     782.8   43432.4  191256.6
   89495.0     212.1     787.0   43716.5  192515.1
   89995.0     213.2     791.2   44000.6  193773.6
   90495.0     214.3     795.4   44284.6  195032.0
   90995.0     215.4     799.6   44568.7  196290.5
   91495.0     216.5     803.8   44852.8  197548.9
   91995.0     217.6     808.0   45136.9  198807.4
   92495.0     218.7     812.2   45420.9  200065.9
   92995.0     219.8     816.4   45705.0  201324.3
   93495.0     220.9     820.6   45989.1  202582.8
   93995.0     222.0     824.8   46273.2  203841.3
   94495.0     223.1     829.0   46557.2  205099.7
   94995.0     224.2     833.2   46841.3  206358.2
   95495.0     225.3     837.4   47125.4  207616.7
   95995.0     226.4     841.6   47409.5  208875.1
   96495.0     227.5     845.8   47693.6  210133.6
   96995.0     228.6     850.0   47977.6  211392.1
   97495.0     229.7     854.2   48261.7  212650.5
   97995.0     230.8     858.4   48545.8  213909.0
   98495.0     231.9     862.6   48829.9  215167.4
   98995.0     233.0     866.8   49113.9  216425.9
   99495.0     234.1     871.0   49398.0  217684.4
