# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ta
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1940.0       8.1      24.8      50.4     333.6
    1945.0       8.1      24.9      50.5     334.8
    1950.0       8.1      24.9      50.7     335.9
    1955.0       8.1      25.0      50.8     337.1
    1960.0       8.1      25.0      51.0     338.3
    1965.0       8.1      25.1      51.1     339.4
    1970.0       8.1      25.1      51.2     340.6
    1975.0       8.2      25.2      51.4     341.7
    1980.0       8.2      25.2      51.5     342.9
    1985.0       8.2      25.3      51.7     344.1
    1990.0       8.2      25.3      51.8     345.2
    1995.0       8.2      25.4      52.0     346.4
    2495.0       9.1      30.2      67.5     471.2
    2995.0      10.0      34.9      84.4     610.4
    3495.0      10.8      39.5     102.6     763.8
    3995.0      11.6      44.0     121.9     930.4
    4495.0      12.3      48.4     142.4    1109.0
    4995.0      13.0      52.7     163.9    1298.9
    5495.0      13.7      57.0     186.5    1499.8
    5995.0      14.3      61.2     210.0    1711.4
    6495.0      15.0      65.4     234.5    1933.6
    6995.0      15.6      69.6     259.9    2166.2
    7495.0      16.2      73.7     286.3    2409.1
    7995.0      16.8      77.7     313.5    2662.3
    8495.0      17.4      81.8     341.6    2925.7
    8995.0      17.9      85.8     370.5    3199.1
    9495.0      18.5      89.8     400.3    3482.5
    9995.0      19.0      93.7     430.8    3775.9
   10495.0      19.6      97.7     462.2    4079.1
   10995.0      20.1     101.6     494.3    4392.2
   11495.0      20.6     105.5     527.2    4715.0
   11995.0      21.1     109.4     560.9    5047.5
   12495.0      21.6     113.2     595.2    5389.6
   12995.0      22.1     117.0     630.3    5741.4
   13495.0      22.6     120.9     666.2    6102.7
   13995.0      23.1     124.7     702.7    6473.4
   14495.0      23.6     128.4     739.9    6853.7
   14995.0      24.1     132.2     777.8    7243.3
   15495.0      24.5     136.0     816.4    7642.3
   15995.0      25.0     139.7     855.6    8050.6
   16495.0      25.4     143.4     895.6    8468.2
   16995.0      25.9     147.1     936.1    8895.0
   17495.0      26.3     150.8     977.3    9331.0
   17995.0      26.8     154.5    1019.2    9776.2
   18495.0      27.2     158.2    1061.6   10230.5
   18995.0      27.7     161.9    1104.7   10693.9
   19495.0      28.1     165.5    1148.4   11166.3
   19995.0      28.5     169.2    1192.8   11647.8
   20495.0      28.9     172.8    1237.7   12138.2
   20995.0      29.4     176.4    1283.2   12637.6
   21495.0      29.8     180.0    1329.3   13145.8
   21995.0      30.2     183.6    1376.0   13662.8
   22495.0      30.6     187.2    1423.3   14188.7
   22995.0      31.0     190.8    1471.1   14723.2
   23495.0      31.4     194.4    1519.5   15266.5
   23995.0      31.8     198.0    1568.5   15818.3
   24495.0      32.2     201.5    1618.1   16378.8
   24995.0      32.6     205.1    1668.2   16947.8
   25495.0      33.0     208.6    1718.8   17525.3
   25995.0      33.4     212.1    1770.0   18111.4
   26495.0      33.8     215.7    1821.8   18705.8
   26995.0      34.2     219.2    1874.1   19308.7
   27495.0      34.6     222.7    1926.9   19920.0
   27995.0      34.9     226.2    1980.2   20539.7
   28495.0      35.3     229.7    2034.1   21167.7
   28995.0      35.7     233.2    2088.5   21804.1
   29495.0      36.1     236.7    2143.4   22448.7
   29995.0      36.4     240.1    2198.8   23101.7
   30495.0      36.8     243.6    2254.4   23757.9
   30995.0      37.2     247.1    2310.0   24414.1
   31495.0      37.6     250.6    2365.7   25070.2
   31995.0      37.9     254.0    2421.3   25726.4
   32495.0      38.3     257.5    2476.9   26382.6
   32995.0      38.7     261.0    2532.5   27038.8
   33495.0      39.0     264.5    2588.2   27695.0
   33995.0      39.4     267.9    2643.8   28351.2
   34495.0      39.8     271.4    2699.4   29007.4
   34995.0      40.1     274.9    2755.0   29663.6
   35495.0      40.5     278.4    2810.7   30319.8
   35995.0      40.9     281.8    2866.3   30976.0
   36495.0      41.3     285.3    2921.9   31632.2
   36995.0      41.6     288.8    2977.5   32288.4
   37495.0      42.0     292.3    3033.2   32944.6
   37995.0      42.4     295.7    3088.8   33600.8
   38495.0      42.7     299.2    3144.4   34257.0
   38995.0      43.1     302.7    3200.0   34913.2
   39495.0      43.5     306.2    3255.7   35569.4
   39995.0      43.8     309.6    3311.3   36225.6
   40495.0      44.2     313.1    3366.9   36881.8
   40995.0      44.6     316.6    3422.5   37538.0
   41495.0      45.0     320.1    3478.2   38194.2
   41995.0      45.3     323.5    3533.8   38850.4
   42495.0      45.7     327.0    3589.4   39506.6
   42995.0      46.1     330.5    3645.0   40162.8
   43495.0      46.4     333.9    3700.7   40819.0
